S&P 500 INDEX,Last: 5021.8398,Change:  -4.7702,,,,,,,,,,,,,
"Date: February 13, 2024 at 6:40 AM EST",Bid: 4953.0801,Ask: 5064.5601,Size: 1*1,Volume: 0,,,,,,,,,,,
Tue Dec 31 2024,SPXW241231C03600000,0,0,1537.4,1551.6,0,0,3600,SPXW241231P03600000,37.42,0,30.9,31.7,0,9
Tue Dec 31 2024,SPXW241231C03625000,0,0,1514.5,1528.6,0,130,3625,SPXW241231P03625000,51.2,0,31.9,32.7,0,1
Tue Dec 31 2024,SPXW241231C03650000,0,0,1491.7,1505.7,0,0,3650,SPXW241231P03650000,36.5,0,32.9,33.7,0,29
Tue Dec 31 2024,SPXW241231C03675000,0,0,1468.9,1482.8,0,0,3675,SPXW241231P03675000,45.89,0,33.9,34.7,0,1
Tue Dec 31 2024,SPXW241231C03700000,1220.25,0,1446.1,1459.9,0,1,3700,SPXW241231P03700000,33.8,0,35,35.8,0,7
Tue Dec 31 2024,SPXW241231C03725000,0,0,1423.4,1437,0,0,3725,SPXW241231P03725000,42.43,0,36,36.9,0,1
Tue Dec 31 2024,SPXW241231C03750000,0,0,1400.7,1414.2,0,0,3750,SPXW241231P03750000,41.96,0,37.2,38,0,8
Tue Dec 31 2024,SPXW241231C03775000,0,0,1378.1,1391.4,0,0,3775,SPXW241231P03775000,61.83,0,38.3,39.2,0,106
Tue Dec 31 2024,SPXW241231C03800000,0,0,1355.5,1368.7,0,0,3800,SPXW241231P03800000,37.9,0,39.7,40.5,0,28
Tue Dec 31 2024,SPXW241231C03825000,0,0,1332.9,1346,0,0,3825,SPXW241231P03825000,48.71,0,40.8,41.7,0,2
Tue Dec 31 2024,SPXW241231C03850000,0,0,1310.4,1323.3,0,0,3850,SPXW241231P03850000,65.62,0,42.1,43.1,0,1
Tue Dec 31 2024,SPXW241231C03875000,0,0,1287.9,1300.8,0,0,3875,SPXW241231P03875000,61.55,0,43.6,44.4,0,2
Tue Dec 31 2024,SPXW241231C03900000,1143.9,0,1265.5,1278.2,0,13,3900,SPXW241231P03900000,49,0,45,45.9,0,4
Tue Dec 31 2024,SPXW241231C03925000,0,0,1243.1,1255.7,0,0,3925,SPXW241231P03925000,52.41,0,46.3,47.3,0,3
Tue Dec 31 2024,SPXW241231C03950000,1007.3,0,1220.8,1233.3,0,74,3950,SPXW241231P03950000,58.68,0,47.8,48.8,0,1018
Tue Dec 31 2024,SPXW241231C03975000,1007.67,0,1198.6,1210.9,0,1,3975,SPXW241231P03975000,53.53,0,49.5,50.6,0,52
Tue Dec 31 2024,SPXW241231C04000000,1129.47,0,1176.4,1188.5,0,49,4000,SPXW241231P04000000,49.22,-0.43,51.1,52.1,20,218
Tue Dec 31 2024,SPXW241231C04025000,0,0,1154.3,1166.3,0,0,4025,SPXW241231P04025000,50.6,-0.65,52.8,53.8,6,103
Tue Dec 31 2024,SPXW241231C04050000,1085.47,0,1132.2,1144.1,0,1,4050,SPXW241231P04050000,56.2,0,54.5,55.5,0,3
Tue Dec 31 2024,SPXW241231C04075000,0,0,1110.2,1121.9,0,0,4075,SPXW241231P04075000,70.43,0,56.3,57.6,0,3
Tue Dec 31 2024,SPXW241231C04100000,0,0,1088.2,1099.8,0,0,4100,SPXW241231P04100000,55.5,0,58.2,59.2,0,932
Tue Dec 31 2024,SPXW241231C04125000,1025.43,0,1066.4,1077.8,0,4,4125,SPXW241231P04125000,65.6,0,60.1,61.2,0,1432
Tue Dec 31 2024,SPXW241231C04150000,0,0,1044.6,1055.9,0,0,4150,SPXW241231P04150000,61.1,0,62.1,63.2,0,111
Tue Dec 31 2024,SPXW241231C04175000,818.39,0,1022.8,1034,0,1,4175,SPXW241231P04175000,79.82,0,64.2,65.3,0,66
Tue Dec 31 2024,SPXW241231C04200000,827.16,0,1001.2,1012.2,0,22,4200,SPXW241231P04200000,64.8,0,66.3,67.8,0,236
Tue Dec 31 2024,SPXW241231C04225000,789.74,0,979.6,990.5,0,1,4225,SPXW241231P04225000,68.7,0,68.5,69.7,0,6
Tue Dec 31 2024,SPXW241231C04250000,0,0,958.2,968.9,0,0,4250,SPXW241231P04250000,77.2,0,70.8,72.4,0,3
Tue Dec 31 2024,SPXW241231C04275000,0,0,936.8,947.4,0,0,4275,SPXW241231P04275000,70.5,-0.7,73.2,74.5,20,20
Tue Dec 31 2024,SPXW241231C04300000,744.57,0,915.5,925.9,0,23,4300,SPXW241231P04300000,72.5,0,75.7,77.4,0,132
Tue Dec 31 2024,SPXW241231C04325000,0,0,894.3,904.6,0,0,4325,SPXW241231P04325000,101.8,0,78.3,79.6,0,2
Tue Dec 31 2024,SPXW241231C04350000,0,0,873.2,883.3,0,0,4350,SPXW241231P04350000,76.61,-2.09,81,82.4,1,11
Tue Dec 31 2024,SPXW241231C04375000,0,0,852.1,862.2,0,0,4375,SPXW241231P04375000,109.05,0,83.8,85.2,0,23
Tue Dec 31 2024,SPXW241231C04400000,697.86,0,831.2,841.2,0,2,4400,SPXW241231P04400000,83.9,0,86.7,88.1,0,150
Tue Dec 31 2024,SPXW241231C04425000,0,0,810.5,820.2,0,0,4425,SPXW241231P04425000,85.53,-1.52,89.7,91.1,11,352
Tue Dec 31 2024,SPXW241231C04450000,0,0,789.8,799.4,0,0,4450,SPXW241231P04450000,89.49,0,92.8,94.8,0,381
Tue Dec 31 2024,SPXW241231C04475000,0,0,769.2,778.7,0,0,4475,SPXW241231P04475000,91.43,-1.77,96.1,97.5,10,687
Tue Dec 31 2024,SPXW241231C04500000,736.14,0,748.8,758.1,0,30,4500,SPXW241231P04500000,97,0.55,99.5,100.9,2,269
Tue Dec 31 2024,SPXW241231C04525000,553.04,0,728.5,737.7,0,3,4525,SPXW241231P04525000,101.97,0,103,104.4,0,75
Tue Dec 31 2024,SPXW241231C04550000,532.92,0,708.3,717.4,0,15,4550,SPXW241231P04550000,115,0,106.7,108.2,0,216
Tue Dec 31 2024,SPXW241231C04575000,710.51,5.61,688.3,697.2,1,2,4575,SPXW241231P04575000,136.01,0,110.4,111.8,0,1
Tue Dec 31 2024,SPXW241231C04600000,690.41,7.96,668.4,677.2,1,82,4600,SPXW241231P04600000,108.13,-2.62,114.3,115.9,41,1274
Tue Dec 31 2024,SPXW241231C04625000,473.14,0,648.6,657.3,0,6,4625,SPXW241231P04625000,114.6,0,118.5,120,0,362
Tue Dec 31 2024,SPXW241231C04650000,570.47,0,629,637.5,0,13,4650,SPXW241231P04650000,115.06,-3.69,122.6,124.2,42,647
Tue Dec 31 2024,SPXW241231C04675000,439.59,0,609.6,618,0,38,4675,SPXW241231P04675000,137,0,127,128.7,0,6
Tue Dec 31 2024,SPXW241231C04700000,512.34,0,590.3,598.6,0,341,4700,SPXW241231P04700000,125.97,0,131.5,133.2,0,710
Tue Dec 31 2024,SPXW241231C04725000,493.4,0,571.2,579.3,0,8,4725,SPXW241231P04725000,134.13,0,136.3,138,0,52
Tue Dec 31 2024,SPXW241231C04750000,517.24,0,552.3,560.3,0,644,4750,SPXW241231P04750000,138,0,141.1,142.9,0,1410
Tue Dec 31 2024,SPXW241231C04775000,354.93,0,533.6,541.4,0,2373,4775,SPXW241231P04775000,143,1.35,146.2,148,1,1046
Tue Dec 31 2024,SPXW241231C04800000,529.73,0,517,520.3,0,411,4800,SPXW241231P04800000,149,2.2,151.5,153.3,16,776
Tue Dec 31 2024,SPXW241231C04825000,511.13,0,498.6,501.9,0,53,4825,SPXW241231P04825000,151.82,0,157,158.8,0,28
Tue Dec 31 2024,SPXW241231C04850000,467.69,0,480.4,483.7,0,93,4850,SPXW241231P04850000,175.5,0,162.6,164.6,0,138
Tue Dec 31 2024,SPXW241231C04875000,420.81,0,462.5,465.7,0,91,4875,SPXW241231P04875000,165.9,0,168.5,170.5,0,284
Tue Dec 31 2024,SPXW241231C04900000,449.69,0,444.7,447.9,0,100,4900,SPXW241231P04900000,171.03,1.63,174.6,176.7,1,178
Tue Dec 31 2024,SPXW241231C04925000,374.37,0,427.2,430.4,0,88,4925,SPXW241231P04925000,195.37,0,181,183.1,0,26
Tue Dec 31 2024,SPXW241231C04950000,440.72,19.17,410.1,413.1,1,109,4950,SPXW241231P04950000,188.7,0,187.6,189.7,0,204
Tue Dec 31 2024,SPXW241231C04975000,318.13,0,393,396,0,200,4975,SPXW241231P04975000,190.6,0,194.5,196.6,0,23
Tue Dec 31 2024,SPXW241231C05000000,393.03,5.48,376.4,379.3,15,637,5000,SPXW241231P05000000,197.43,1.63,201.6,203.8,2,380
Tue Dec 31 2024,SPXW241231C05025000,350.4,0,359.9,362.9,0,99,5025,SPXW241231P05025000,204.17,1.12,209.1,211.3,41,42
Tue Dec 31 2024,SPXW241231C05050000,368.98,14.33,343.8,346.7,3,117,5050,SPXW241231P05050000,246.24,0,216.8,219.1,0,1
Tue Dec 31 2024,SPXW241231C05075000,336.98,0,328,330.9,0,43,5075,SPXW241231P05075000,0,0,224.9,227.2,0,0
Tue Dec 31 2024,SPXW241231C05100000,323,0,312.6,315.4,3,259,5100,SPXW241231P05100000,237.89,0,233.3,235.7,0,1
Tue Dec 31 2024,SPXW241231C05125000,312.63,4.93,297.5,300.2,15,37,5125,SPXW241231P05125000,228.13,-7.17,242,244.5,7,23
Tue Dec 31 2024,SPXW241231C05150000,287.42,0,282.7,285.4,0,1714,5150,SPXW241231P05150000,300.9,0,251.1,253.6,0,26
Tue Dec 31 2024,SPXW241231C05175000,285.2,7.15,268.3,271,10,182,5175,SPXW241231P05175000,309.1,0,260.6,263.1,0,27
Tue Dec 31 2024,SPXW241231C05200000,258.6,0,254.4,257,0,296,5200,SPXW241231P05200000,261.36,-1.79,270.4,273,5,186
Tue Dec 31 2024,SPXW241231C05225000,248.77,0,240.8,243.3,0,33,5225,SPXW241231P05225000,271.36,-1.79,280.7,283.3,5,27
Tue Dec 31 2024,SPXW241231C05250000,235.8,0,227.5,230.1,0,365,5250,SPXW241231P05250000,298,0,291.3,294,0,252
Tue Dec 31 2024,SPXW241231C05275000,196.09,0,214.7,217.2,0,58,5275,SPXW241231P05275000,339,0,302.4,305.1,0,16
Tue Dec 31 2024,SPXW241231C05300000,220.9,10.2,202.4,204.8,2,60,5300,SPXW241231P05300000,377,0,313.8,316.6,0,41
Tue Dec 31 2024,SPXW241231C05325000,207.77,9.32,190.4,192.8,11,92,5325,SPXW241231P05325000,452.52,0,325.7,328.6,0,19
Tue Dec 31 2024,SPXW241231C05350000,188.75,0,178.9,181.2,0,145,5350,SPXW241231P05350000,0,0,338.1,341,0,0
Tue Dec 31 2024,SPXW241231C05375000,184.6,9.35,167.9,170.1,1,24,5375,SPXW241231P05375000,0,0,350.9,353.8,0,0
Tue Dec 31 2024,SPXW241231C05400000,165.78,1.53,157.2,159.4,1,919,5400,SPXW241231P05400000,410.35,0,364.1,367.1,0,4
Tue Dec 31 2024,SPXW241231C05425000,155.69,0,147.1,149.2,0,39,5425,SPXW241231P05425000,553.88,0,377.7,380.8,0,0
Tue Dec 31 2024,SPXW241231C05450000,152.4,8.65,137.4,139.4,36,49,5450,SPXW241231P05450000,457.11,0,391.9,394.9,0,2
Tue Dec 31 2024,SPXW241231C05475000,0,0,128.1,130.1,0,0,5475,SPXW241231P05475000,0,0,406.4,409.6,0,0
Tue Dec 31 2024,SPXW241231C05500000,134.3,9.3,119.3,121.2,3,58,5500,SPXW241231P05500000,581.18,0,421.5,424.7,0,1
Tue Dec 31 2024,SPXW241231C05525000,0,0,110.9,112.8,0,0,5525,SPXW241231P05525000,428.64,428.64,436.9,440.2,20,20
Tue Dec 31 2024,SPXW241231C05550000,114.17,6.12,103,104.8,5,392,5550,SPXW241231P05550000,445.07,3.12,452.9,456.1,20,67
Tue Dec 31 2024,SPXW241231C05600000,94.5,1.7,88.4,90.2,2,180,5600,SPXW241231P05600000,603.99,0,484.3,492,0,3
Tue Dec 31 2024,SPXW241231C05650000,80.2,0,75.5,77.2,0,107,5650,SPXW241231P05650000,700.6,0,519,527.1,0,64
Tue Dec 31 2024,SPXW241231C05700000,72.52,5.12,64.4,65.7,6,108,5700,SPXW241231P05700000,758.75,0,555.2,563.7,0,52
Tue Dec 31 2024,SPXW241231C05750000,0,0,54.1,55.9,0,0,5750,SPXW241231P05750000,0,0,592.9,601.7,0,0
Tue Dec 31 2024,SPXW241231C05800000,54.3,6.25,46,47.3,1,38,5800,SPXW241231P05800000,739.9,0,632,641.4,0,47
Tue Dec 31 2024,SPXW241231C05900000,36.48,2.58,32.4,33.4,2,27,5900,SPXW241231P05900000,931.6,0,713.5,723.7,0,10
Tue Dec 31 2024,SPXW241231C06000000,24.3,0.65,22.5,23.5,24,35,6000,SPXW241231P06000000,796.4,0,798.8,809.7,0,2
Tue Dec 31 2024,SPXW241231C06100000,17.26,0.81,15.6,16.4,1,3,6100,SPXW241231P06100000,0,0,887.1,898.6,0,74
Tue Dec 31 2024,SPXW241231C06200000,12.7,1.25,10.8,11.5,3,12,6200,SPXW241231P06200000,1066.6,0,977.5,989.7,0,1
Tue Dec 31 2024,SPXW241231C06300000,8.32,0.22,7.6,8.1,3,15,6300,SPXW241231P06300000,0,0,1069.6,1082.3,0,0
Tue Dec 31 2024,SPXW241231C06400000,6.2,0.35,5.4,5.8,2,29,6400,SPXW241231P06400000,1243.76,0,1162.7,1175.9,0,2
Tue Dec 31 2024,SPXW241231C06500000,0,0,3.9,4.3,0,0,6500,SPXW241231P06500000,0,0,1256.5,1270.3,0,0
Tue Dec 31 2024,SPXW241231C06600000,2.86,0,2.85,3.1,0,93,6600,SPXW241231P06600000,1432.81,0,1350.8,1364.9,0,2
Fri Jan 17 2025,SPX250117C00200000,4608.51,0,4748.9,4778.8,0,27,200,SPX250117P00200000,0.05,0,0,0.2,0,108
Fri Jan 17 2025,SPX250117C00400000,0,0,4558.7,4588,0,12,400,SPX250117P00400000,0.15,0.075,0,0.3,4,491
Fri Jan 17 2025,SPX250117C00600000,4228.36,0,4368.8,4397.4,0,46,600,SPX250117P00600000,0.4,0,0.15,0.45,0,200
Fri Jan 17 2025,SPX250117C00800000,3893.57,0,4178.9,4206.8,0,19,800,SPX250117P00800000,0.55,0,0.45,0.75,0,213
Fri Jan 17 2025,SPX250117C01000000,3942.54,0,3989.1,4016.3,0,113,1000,SPX250117P01000000,1.05,0,0.9,1.15,0,514
Fri Jan 17 2025,SPX250117C01200000,0,0,3799.4,3825.9,0,0,1200,SPX250117P01200000,1.45,0,1.45,1.7,0,290
Fri Jan 17 2025,SPX250117C01400000,3470.89,0,3609.8,3635.6,0,24,1400,SPX250117P01400000,2.1,0,2.15,2.35,0,141
Fri Jan 17 2025,SPX250117C01600000,3281.59,0,3420.4,3445.1,0,2,1600,SPX250117P01600000,3.2,0,2.95,3.2,0,229
Fri Jan 17 2025,SPX250117C01800000,0,0,3231.1,3254.8,0,0,1800,SPX250117P01800000,4.3,0,3.9,4.2,0,185
Fri Jan 17 2025,SPX250117C01900000,2877.88,0,3136.6,3159.8,0,0,1900,SPX250117P01900000,4.41,0,4.4,4.8,0,420
Fri Jan 17 2025,SPX250117C02000000,2993.44,0,3042.1,3064.7,0,130,2000,SPX250117P02000000,5.1,0,5,5.4,0,568
Fri Jan 17 2025,SPX250117C02100000,2847.92,0,2947.6,2969.8,0,5,2100,SPX250117P02100000,5.5,0,5.7,6.1,0,45
Fri Jan 17 2025,SPX250117C02200000,0,0,2853.3,2874.9,0,0,2200,SPX250117P02200000,6.4,-0.05,6.4,6.8,1,688
Fri Jan 17 2025,SPX250117C02300000,0,0,2759,2780.1,0,0,2300,SPX250117P02300000,7.2,0,7.3,7.7,0,153
Fri Jan 17 2025,SPX250117C02400000,0,0,2664.8,2685.4,0,0,2400,SPX250117P02400000,7.92,0,8.2,8.6,0,3410
Fri Jan 17 2025,SPX250117C02500000,0,0,2570.7,2590.8,0,1,2500,SPX250117P02500000,9,0,9.2,9.6,0,1196
Fri Jan 17 2025,SPX250117C02600000,0,0,2476.7,2496.3,0,0,2600,SPX250117P02600000,11.2,0,10.3,10.7,0,204
Fri Jan 17 2025,SPX250117C02700000,0,0,2382.8,2401.9,0,0,2700,SPX250117P02700000,13,0,11.5,12,0,399
Fri Jan 17 2025,SPX250117C02750000,0,0,2335.9,2354.7,0,1,2750,SPX250117P02750000,11.99,-0.06,12.2,12.6,5,299
Fri Jan 17 2025,SPX250117C02800000,0,0,2289.1,2307.6,0,0,2800,SPX250117P02800000,13.94,0,12.9,13.4,0,33
Fri Jan 17 2025,SPX250117C02850000,1821.27,0,2242.3,2260.6,0,2,2850,SPX250117P02850000,14.7,0,13.7,14.1,0,114
Fri Jan 17 2025,SPX250117C02900000,1863.04,0,2195.5,2213.6,0,2,2900,SPX250117P02900000,16,0,14.5,14.9,0,67
Fri Jan 17 2025,SPX250117C02950000,0,0,2148.8,2166.6,0,0,2950,SPX250117P02950000,15.32,0,15.3,15.8,0,140
Fri Jan 17 2025,SPX250117C03000000,1997.49,0,2102.1,2119.7,0,28,3000,SPX250117P03000000,15.7,0,16.2,16.7,0,1549
Fri Jan 17 2025,SPX250117C03050000,0,0,2055.5,2072.8,0,0,3050,SPX250117P03050000,16.81,0,17.1,17.6,0,220
Fri Jan 17 2025,SPX250117C03100000,1584.38,0,2006.7,2023.8,0,3,3100,SPX250117P03100000,18.1,0.25,18.2,18.7,1,73
Fri Jan 17 2025,SPX250117C03125000,1271.07,0,1983.5,2000.4,0,2,3125,SPX250117P03125000,23.5,0,18.7,19.2,0,215
Fri Jan 17 2025,SPX250117C03150000,0,0,1960.3,1977.1,0,0,3150,SPX250117P03150000,20.5,0,19.2,19.8,0,28
Fri Jan 17 2025,SPX250117C03175000,0,0,1937,1953.7,0,0,3175,SPX250117P03175000,21.7,0,19.8,20.3,0,228
Fri Jan 17 2025,SPX250117C03200000,1697.34,0,1913.9,1930.5,0,1,3200,SPX250117P03200000,21.4,0,20.4,20.9,0,549
Fri Jan 17 2025,SPX250117C03225000,0,0,1890.7,1907.2,0,0,3225,SPX250117P03225000,36.3,0,20.9,21.5,0,64
Fri Jan 17 2025,SPX250117C03250000,1677,0,1867.6,1883.9,0,3,3250,SPX250117P03250000,21.37,0.22,21.6,22.1,1,616
Fri Jan 17 2025,SPX250117C03275000,0,0,1844.5,1860.6,0,0,3275,SPX250117P03275000,25.3,0,22.2,22.8,0,43
Fri Jan 17 2025,SPX250117C03300000,1833.3,0,1821.4,1837.4,0,7,3300,SPX250117P03300000,22.49,0,22.8,23.4,0,1248
Fri Jan 17 2025,SPX250117C03325000,1540.89,0,1798.3,1814.2,0,1,3325,SPX250117P03325000,25.82,0,23.5,24.1,0,217
Fri Jan 17 2025,SPX250117C03350000,0,0,1775.3,1791,0,0,3350,SPX250117P03350000,23.75,0,24.2,24.8,0,399
Fri Jan 17 2025,SPX250117C03375000,0,0,1752.2,1767.8,0,0,3375,SPX250117P03375000,24.09,0,24.9,25.6,0,85
Fri Jan 17 2025,SPX250117C03400000,1591.28,0,1729.2,1744.7,0,2,3400,SPX250117P03400000,26.95,0,25.7,26.3,0,753
Fri Jan 17 2025,SPX250117C03425000,0,0,1706.2,1721.6,0,0,3425,SPX250117P03425000,30,0,26.4,27.1,0,557
Fri Jan 17 2025,SPX250117C03450000,1432.65,0,1683.2,1698.5,0,2,3450,SPX250117P03450000,33.8,0,27.2,27.9,0,142
Fri Jan 17 2025,SPX250117C03475000,0,0,1660.3,1675.4,0,0,3475,SPX250117P03475000,27.5,0,28,28.7,0,140
Fri Jan 17 2025,SPX250117C03500000,1529.81,0,1637.3,1652.3,0,11,3500,SPX250117P03500000,28.05,-0.2,28.9,29.6,9,2311
Fri Jan 17 2025,SPX250117C03525000,951.87,0,1614.4,1629.3,0,11,3525,SPX250117P03525000,33,0,29.8,30.5,0,198
Fri Jan 17 2025,SPX250117C03550000,931.92,0,1591.7,1606.4,0,13,3550,SPX250117P03550000,29.8,-0.15,30.7,31.4,1,693
Fri Jan 17 2025,SPX250117C03575000,1189.98,0,1568.9,1583.5,0,6,3575,SPX250117P03575000,33,0,31.6,32.3,0,44
Fri Jan 17 2025,SPX250117C03600000,1406.68,0,1546.1,1560.5,0,8,3600,SPX250117P03600000,39.5,0,32.6,33.3,0,3486
Fri Jan 17 2025,SPX250117C03625000,1147.15,0,1523.3,1537.6,0,6,3625,SPX250117P03625000,39,0,33.6,34.3,0,313
Fri Jan 17 2025,SPX250117C03650000,0,0,1500.6,1514.8,0,0,3650,SPX250117P03650000,34.2,0,34.6,35.4,0,835
Fri Jan 17 2025,SPX250117C03675000,835.4,0,1479.2,1493.4,0,10,3675,SPX250117P03675000,38.79,0,35.7,36.5,0,1191
Fri Jan 17 2025,SPX250117C03700000,1358.44,0,1455.3,1469.2,0,17,3700,SPX250117P03700000,35.48,-0.37,36.8,37.6,438,6908
Fri Jan 17 2025,SPX250117C03725000,1300.11,0,1432.7,1446.5,0,12,3725,SPX250117P03725000,39.7,0,38,38.7,0,333
Fri Jan 17 2025,SPX250117C03750000,744.91,0,1410.1,1423.8,0,1,3750,SPX250117P03750000,47.74,0,39.1,39.9,0,532
Fri Jan 17 2025,SPX250117C03775000,0,0,1387.6,1401.2,0,0,3775,SPX250117P03775000,62.05,0,40.4,41.2,0,84
Fri Jan 17 2025,SPX250117C03800000,1253.81,0,1365.1,1378.5,0,84,3800,SPX250117P03800000,39.75,-0.8,41.6,42.5,1,3407
Fri Jan 17 2025,SPX250117C03825000,0,0,1342.7,1356,0,0,3825,SPX250117P03825000,49,0,43,43.8,0,372
Fri Jan 17 2025,SPX250117C03850000,796.27,0,1320.3,1333.4,0,19,3850,SPX250117P03850000,43.3,0,44.3,45.2,0,180
Fri Jan 17 2025,SPX250117C03875000,0,0,1297.9,1310.9,0,0,3875,SPX250117P03875000,44.2,-0.25,45.7,46.6,2,745
Fri Jan 17 2025,SPX250117C03900000,1220.42,0,1275.6,1288.5,0,7,3900,SPX250117P03900000,44.95,-0.95,47.2,48.1,1,3701
Fri Jan 17 2025,SPX250117C03925000,743.33,0,1253.5,1266.2,0,7,3925,SPX250117P03925000,46.57,-0.73,48.7,49.6,1,108
Fri Jan 17 2025,SPX250117C03950000,1048.95,0,1231.3,1243.9,0,6,3950,SPX250117P03950000,49.03,0,50.3,51.2,0,1109
Fri Jan 17 2025,SPX250117C03975000,0,0,1209.1,1221.6,0,0,3975,SPX250117P03975000,51.36,0,51.9,52.8,0,410
Fri Jan 17 2025,SPX250117C04000000,1179.89,0,1187.1,1199.4,0,1645,4000,SPX250117P04000000,52.08,0.08,53.6,54.5,240,6981
Fri Jan 17 2025,SPX250117C04025000,1055.07,0,1165,1177.2,0,6,4025,SPX250117P04025000,54.5,0,55.3,56.3,0,393
Fri Jan 17 2025,SPX250117C04050000,650.85,0,1143.1,1155.1,0,14,4050,SPX250117P04050000,55.5,0.2,57.2,58.1,28,612
Fri Jan 17 2025,SPX250117C04075000,632.84,0,1121.3,1133.2,0,2,4075,SPX250117P04075000,56.9,0,59,60,0,86
Fri Jan 17 2025,SPX250117C04100000,978.22,0,1099.5,1111.2,0,113,4100,SPX250117P04100000,58.72,-0.43,61,61.9,1,1448
Fri Jan 17 2025,SPX250117C04125000,906.18,0,1077.7,1089.3,0,3,4125,SPX250117P04125000,62,0.9,63,64,1,405
Fri Jan 17 2025,SPX250117C04150000,928.12,0,1056.1,1067.5,0,337,4150,SPX250117P04150000,63.9,0.8,65.1,66.1,2,613
Fri Jan 17 2025,SPX250117C04175000,833.47,0,1034.5,1045.8,0,4,4175,SPX250117P04175000,74.48,0,67.2,68.3,0,65
Fri Jan 17 2025,SPX250117C04200000,900.93,0,1013,1024.2,0,30,4200,SPX250117P04200000,68.08,0.73,69.5,70.5,29,2811
Fri Jan 17 2025,SPX250117C04225000,659.62,0,991.5,1002.6,0,275,4225,SPX250117P04225000,68.95,-0.65,71.8,72.8,1,481
Fri Jan 17 2025,SPX250117C04250000,965.2,0,970.2,981.1,0,2642,4250,SPX250117P04250000,71.9,0,74.2,75.3,0,2780
Fri Jan 17 2025,SPX250117C04275000,821.95,0,948.9,959.7,0,20,4275,SPX250117P04275000,73.94,0,76.7,77.8,0,1904
Fri Jan 17 2025,SPX250117C04300000,790.84,0,927.7,938.4,0,630,4300,SPX250117P04300000,75.7,-0.85,79.2,80.4,23,2397
Fri Jan 17 2025,SPX250117C04325000,693.41,0,906.6,917.1,0,44,4325,SPX250117P04325000,89.4,0,81.9,83.1,0,352
Fri Jan 17 2025,SPX250117C04350000,764.8,0,885.6,896,0,104,4350,SPX250117P04350000,81.98,0,84.7,85.8,0,503
Fri Jan 17 2025,SPX250117C04375000,841.17,0,864.8,875,0,3,4375,SPX250117P04375000,83.15,2,87.6,88.7,751,1838
Fri Jan 17 2025,SPX250117C04400000,820.62,0,844,854.1,0,612,4400,SPX250117P04400000,88.6,1.15,90.5,91.7,2404,4810
Fri Jan 17 2025,SPX250117C04425000,725.82,0,823.3,833.3,0,17,4425,SPX250117P04425000,88.8,-1.6,93.6,94.8,825,1033
Fri Jan 17 2025,SPX250117C04450000,679.84,0,802.8,812.6,0,204,4450,SPX250117P04450000,93.5,0,96.8,98,0,1569
Fri Jan 17 2025,SPX250117C04475000,607.22,0,782.3,792,0,17,4475,SPX250117P04475000,119.96,0,100.1,101.4,0,436
Fri Jan 17 2025,SPX250117C04500000,728.54,0,762,771.5,0,639,4500,SPX250117P04500000,100,0,103.6,104.8,31,2683
Fri Jan 17 2025,SPX250117C04525000,679.34,0,741.8,751.2,0,180,4525,SPX250117P04525000,104.1,0,107.1,108.4,0,174
Fri Jan 17 2025,SPX250117C04550000,637.65,0,721.7,731,0,997,4550,SPX250117P04550000,107.28,0.23,110.7,112.1,785,4307
Fri Jan 17 2025,SPX250117C04575000,593.58,0,701.9,710.1,0,334,4575,SPX250117P04575000,110.1,-0.65,114.6,116,8,274
Fri Jan 17 2025,SPX250117C04600000,632.59,0,682.1,690.2,0,1166,4600,SPX250117P04600000,114.22,-0.33,118.6,119.9,126,1526
Fri Jan 17 2025,SPX250117C04625000,580.21,0,662.5,670.4,0,141,4625,SPX250117P04625000,122.12,0,122.7,124.1,0,480
Fri Jan 17 2025,SPX250117C04650000,676.88,18.78,643,650.8,3,381,4650,SPX250117P04650000,122.1,-0.6,126.9,128.4,14,566
Fri Jan 17 2025,SPX250117C04675000,628.22,0,623.6,631.3,0,1487,4675,SPX250117P04675000,141,0,131.4,132.8,0,409
Fri Jan 17 2025,SPX250117C04700000,622.35,3.2,604.5,612.1,161,729,4700,SPX250117P04700000,132.33,0.93,135.9,137.4,123,6049
Fri Jan 17 2025,SPX250117C04725000,593.23,0,585.4,592.9,0,830,4725,SPX250117P04725000,139.9,0,140.6,142.3,0,1499
Fri Jan 17 2025,SPX250117C04750000,583.54,2.89,566.6,574,3,2263,4750,SPX250117P04750000,140.78,0,145.6,147.2,0,2260
Fri Jan 17 2025,SPX250117C04775000,552.12,0,548,555.2,0,4129,4775,SPX250117P04775000,150.9,0,150.7,152.4,0,924
Fri Jan 17 2025,SPX250117C04800000,561.47,18.37,529.5,536.6,40,3050,4800,SPX250117P04800000,147.64,-3.26,156,157.7,40,2874
Fri Jan 17 2025,SPX250117C04825000,503.7,0,511.2,518.2,0,731,4825,SPX250117P04825000,152.53,-3.77,161.5,163.2,1500,2054
Fri Jan 17 2025,SPX250117C04850000,516.51,9.61,493.1,500.1,2,1356,4850,SPX250117P04850000,163.4,1.55,167.2,169,770,1515
Fri Jan 17 2025,SPX250117C04875000,480.21,0,475.2,482.1,0,873,4875,SPX250117P04875000,168.36,0.76,173.1,174.9,1670,1781
Fri Jan 17 2025,SPX250117C04900000,473.07,2.12,457.6,464.3,143,5697,4900,SPX250117P04900000,173.92,0.37,179.2,181.1,101,1351
